,ID,TimeStamp,Where,What,UserID,Age,Gender,Education,City,User_clearness,User_knows_TLV,User_comment,LocationID,Location_Hebrew,Location_English,Location_Type,Location_Area,Location_geometry,Google_distance,Google_geometry,GIR_distance,GIR_geometry,geo_point,GIR_Distance
153,1653,985394.905,במרכז תל אביב בסמוך ממערב לדרך נמיר ולצד תחנת רכבת סבידור מרכז,המתחם עצמו הינו שטח גדול של חניון אוטובוסים ורציפים פתוחים עם קירוי באופן חלקי,442,28,1,2,תל אביב,3,1, ,94,מסוף 2000 - ארלוזורוב,Terminal 2000 - Bus Terminal,Compound,85855.26365465662,"MULTIPOLYGON Z (((669384.5604999997 3551025.805199999 0, 669435.9085999997 3551332.2356 0, 669692.0246000001 3551280.000399999 0, 669661.4045000002 3551143.998600001 0, 669655.9837999996 3550998.038899999 0, 669610.9610000001 3550989.793199999 0, 669572.2889 3550983.383300001 0, 669505.2199999997 3550943.0601 0, 669384.5604999997 3551025.805199999 0)))",0.0,POINT (669585.9572999999 3551127.4706),92.61706345633756,"POLYGON ((669299.1490657455 3550937.960695843, 669330.2694245783 3550932.833682709, 669335.4087181819 3550932.08745054, 669340.8445315547 3550931.678849921, 669345.9315899148 3550933.504598059, 669349.6426832301 3550937.447793794, 669324.6538723723 3550778.325281442, 669317.3600771595 3550740.576113973, 669305.5389903383 3550699.125272977, 669265.8605745651 3550622.100741312, 669240.814896091 3550571.314256039, 669235.0777490125 3550558.033057747, 669212.5999331388 3550547.578711259, 669188.028588407 3550535.259798256, 669146.2791643119 3550504.357272436, 669133.379292022 3550495.94754391, 669115.1553052948 3550487.460467881, 669083.5931758918 3550474.205036068, 669079.8336770204 3550483.391499934, 669077.3336409333 3550489.515914382, 669061.1935018426 3550534.638472964, 669058.3236617856 3550544.837803169, 669087.8567603477 3550565.977597203, 669100.7336889254 3550575.196448016, 669113.2181867533 3550586.43823464, 669164.6070786295 3550632.716085446, 669168.2934814558 3550638.155919376, 669196.1350083998 3550672.986067378, 669216.0230972073 3550708.571262516, 669233.4587869124 3550770.686976416, 669246.1158047267 3550827.743937554, 669264.0656062297 3550922.505686133, 669267.5269941945 3550943.168176727, 669299.1490657455 3550937.960695843))",POINT (669229.2822096115 3550695.953027412),359.85052020084635
154,1774,384586.8,בחלקה המזרחי של דרך נמיר בערך 500 מטר צפונית לקריה,בערך 12 תחנות אוטובוס על דרך נמיר לכיוון צפון וחניית אוטובוסים ענקית,374,19,1,1,תל אביב,4,0," היה אחלה, בהצלחה :)",94,מסוף 2000 - ארלוזורוב,Terminal 2000 - Bus Terminal,Compound,85855.26365465662,"MULTIPOLYGON Z (((669384.5604999997 3551025.805199999 0, 669435.9085999997 3551332.2356 0, 669692.0246000001 3551280.000399999 0, 669661.4045000002 3551143.998600001 0, 669655.9837999996 3550998.038899999 0, 669610.9610000001 3550989.793199999 0, 669572.2889 3550983.383300001 0, 669505.2199999997 3550943.0601 0, 669384.5604999997 3551025.805199999 0)))",2660.799267848212,POINT (669084.3288000003 3553969.7049),1595.1756054765074,"POLYGON ((669029.2258522651 3553253.580714629, 669058.1839055271 3553251.467050096, 669083.2102218177 3553245.67279783, 669085.2859563244 3553245.163907015, 669121.5298670349 3553235.197947231, 669128.1253791541 3553234.797501, 669136.4352729609 3553237.453106951, 669144.389679715 3553246.157877224, 669150.7243131944 3553213.769916288, 669153.1267291906 3553201.566657836, 669165.9449512591 3553131.248289957, 669184.3242875603 3553042.147485208, 669201.4105797887 3552959.290971729, 669211.0056455424 3552927.267800023, 669200.7356858611 3552924.391011968, 669172.9137448862 3552916.597792238, 669078.9251103202 3552890.770244494, 668982.9007532293 3552865.286825332, 668911.2688317876 3552838.667917072, 668901.1997754315 3552843.579852382, 668897.092104184 3552849.910482465, 668883.7842820177 3552913.99953472, 668882.553692567 3552922.163409625, 668881.2659864745 3552933.198607284, 668884.2353447125 3552939.136624151, 668885.3256267807 3552945.67556052, 668884.4518525251 3552952.248422103, 668881.6707851492 3552958.279479548, 668877.2462540653 3552963.229712407, 668871.5533083987 3552966.683935842, 668866.4463342379 3552975.781535038, 668863.940362163 3552985.144118979, 668847.2506311716 3553063.616041109, 668903.2836835273 3553076.201914429, 668946.9215671301 3553085.987157706, 669025.0244002293 3553102.555666639, 669040.5768417433 3553109.057754328, 669051.569040998 3553117.313889581, 669061.1793129172 3553125.225458832, 669067.9714179494 3553136.284068253, 669072.0642061129 3553148.451152833, 669074.8815772842 3553161.816920785, 669072.6543145132 3553177.117176557, 669068.8321225528 3553191.259750748, 669063.8286508754 3553202.643490909, 669055.9318562804 3553213.180664369, 669047.3462081101 3553221.432969976, 669037.2293362161 3553226.399409742, 669016.3196997883 3553236.675960054, 669008.1257796009 3553238.96846023, 668999.2406707637 3553240.251392726, 668986.8519619697 3553240.489114715, 668957.6350059912 3553234.891229046, 668956.1941959905 3553240.933444373, 668956.6255650073 3553243.94596318, 668957.1580204316 3553247.692092258, 668958.1360957344 3553249.615798211, 668974.8225553038 3553252.621152794, 669020.8521528535 3553254.195646352, 669029.2258522651 3553253.580714629))",POINT (669038.529945272 3553021.752024874),1735.619642995917
155,1888,151559.0,מרכז תל אביב בין תחנת רכבת סבידור מרכז ולדרך נמיר,סוג של תחנה מרכזית לאוטובוסים מספר רב של תחנות אוטובוס לכל מקום בארץ,516,28,1,2,תל אביב,1,3, ,94,מסוף 2000 - ארלוזורוב,Terminal 2000 - Bus Terminal,Compound,85855.26365465662,"MULTIPOLYGON Z (((669384.5604999997 3551025.805199999 0, 669435.9085999997 3551332.2356 0, 669692.0246000001 3551280.000399999 0, 669661.4045000002 3551143.998600001 0, 669655.9837999996 3550998.038899999 0, 669610.9610000001 3550989.793199999 0, 669572.2889 3550983.383300001 0, 669505.2199999997 3550943.0601 0, 669384.5604999997 3551025.805199999 0)))",0.0,POINT (669585.9572999999 3551127.4706),92.61706345633756,"POLYGON ((669299.1490657455 3550937.960695843, 669330.2694245783 3550932.833682709, 669335.4087181819 3550932.08745054, 669340.8445315547 3550931.678849921, 669345.9315899148 3550933.504598059, 669349.6426832301 3550937.447793794, 669324.6538723723 3550778.325281442, 669317.3600771595 3550740.576113973, 669305.5389903383 3550699.125272977, 669265.8605745651 3550622.100741312, 669240.814896091 3550571.314256039, 669235.0777490125 3550558.033057747, 669212.5999331388 3550547.578711259, 669188.028588407 3550535.259798256, 669146.2791643119 3550504.357272436, 669133.379292022 3550495.94754391, 669115.1553052948 3550487.460467881, 669083.5931758918 3550474.205036068, 669079.8336770204 3550483.391499934, 669077.3336409333 3550489.515914382, 669061.1935018426 3550534.638472964, 669058.3236617856 3550544.837803169, 669087.8567603477 3550565.977597203, 669100.7336889254 3550575.196448016, 669113.2181867533 3550586.43823464, 669164.6070786295 3550632.716085446, 669168.2934814558 3550638.155919376, 669196.1350083998 3550672.986067378, 669216.0230972073 3550708.571262516, 669233.4587869124 3550770.686976416, 669246.1158047267 3550827.743937554, 669264.0656062297 3550922.505686133, 669267.5269941945 3550943.168176727, 669299.1490657455 3550937.960695843))",POINT (669229.2822096115 3550695.953027412),359.85052020084635
156,2251,57365.0,בסמוך לדרך נמיר ממזרח לתחנת רכבת ת״א מרכז,חניה גדולה מאוד עם חניות אוטובוסים רבות ותחנות אוטובוס,599,28,1,2,תל אביב,0,0,,94,מסוף 2000 - ארלוזורוב,Terminal 2000 - Bus Terminal,Compound,85855.26365465662,"MULTIPOLYGON Z (((669384.5604999997 3551025.805199999 0, 669435.9085999997 3551332.2356 0, 669692.0246000001 3551280.000399999 0, 669661.4045000002 3551143.998600001 0, 669655.9837999996 3550998.038899999 0, 669610.9610000001 3550989.793199999 0, 669572.2889 3550983.383300001 0, 669505.2199999997 3550943.0601 0, 669384.5604999997 3551025.805199999 0)))",0.0,POINT (669585.9572999999 3551127.4706),1595.1756054765074,"POLYGON ((669029.2258522651 3553253.580714629, 669058.1839055271 3553251.467050096, 669083.2102218177 3553245.67279783, 669085.2859563244 3553245.163907015, 669121.5298670349 3553235.197947231, 669128.1253791541 3553234.797501, 669136.4352729609 3553237.453106951, 669144.389679715 3553246.157877224, 669150.7243131944 3553213.769916288, 669153.1267291906 3553201.566657836, 669165.9449512591 3553131.248289957, 669184.3242875603 3553042.147485208, 669201.4105797887 3552959.290971729, 669211.0056455424 3552927.267800023, 669200.7356858611 3552924.391011968, 669172.9137448862 3552916.597792238, 669078.9251103202 3552890.770244494, 668982.9007532293 3552865.286825332, 668911.2688317876 3552838.667917072, 668901.1997754315 3552843.579852382, 668897.092104184 3552849.910482465, 668883.7842820177 3552913.99953472, 668882.553692567 3552922.163409625, 668881.2659864745 3552933.198607284, 668884.2353447125 3552939.136624151, 668885.3256267807 3552945.67556052, 668884.4518525251 3552952.248422103, 668881.6707851492 3552958.279479548, 668877.2462540653 3552963.229712407, 668871.5533083987 3552966.683935842, 668866.4463342379 3552975.781535038, 668863.940362163 3552985.144118979, 668847.2506311716 3553063.616041109, 668903.2836835273 3553076.201914429, 668946.9215671301 3553085.987157706, 669025.0244002293 3553102.555666639, 669040.5768417433 3553109.057754328, 669051.569040998 3553117.313889581, 669061.1793129172 3553125.225458832, 669067.9714179494 3553136.284068253, 669072.0642061129 3553148.451152833, 669074.8815772842 3553161.816920785, 669072.6543145132 3553177.117176557, 669068.8321225528 3553191.259750748, 669063.8286508754 3553202.643490909, 669055.9318562804 3553213.180664369, 669047.3462081101 3553221.432969976, 669037.2293362161 3553226.399409742, 669016.3196997883 3553236.675960054, 669008.1257796009 3553238.96846023, 668999.2406707637 3553240.251392726, 668986.8519619697 3553240.489114715, 668957.6350059912 3553234.891229046, 668956.1941959905 3553240.933444373, 668956.6255650073 3553243.94596318, 668957.1580204316 3553247.692092258, 668958.1360957344 3553249.615798211, 668974.8225553038 3553252.621152794, 669020.8521528535 3553254.195646352, 669029.2258522651 3553253.580714629))",POINT (669038.529945272 3553021.752024874),1735.619642995917
157,1110,171966.5,קרוב לחוף הים של תל אביב בדרום העיר צמוד לנחלת בנימין,שוק מזון ביגוד ונוי המון מסעדות פשוטות ואווירה,289,32,2,2,תל אביב,3,3, ,79,שוק הכרמל,Shuk HaCarmel,Market,39265.64531261802,"MULTIPOLYGON Z (((667116.5497000003 3549546.635600001 0, 666809.4504000004 3549241.137800001 0, 666737.6069 3549292.9222 0, 666854.9627999999 3549488.335899999 0, 666890.1501000002 3549466.364700001 0, 666924.8912000004 3549444.386399999 0, 666950.6692000004 3549478.892899999 0, 667100.6846000003 3549588.3246 0, 667116.5497000003 3549546.635600001 0)))",390.3758686432898,POINT (666438.5607000003 3549553.2117),2899.2041255094905,"POLYGON ((668950.3491980609 3547245.463956129, 668946.0945157878 3547221.228837511, 668940.0854971934 3547183.168982896, 668907.5674178561 3547183.062469119, 668916.2091318649 3547247.493015083, 668950.3491980609 3547245.463956129))",POINT (668928.4417123046 3547215.100014333),2930.796336669278
158,1198,477180.155,המיקום נמצא בין מרכז לדרום תל אביב,רואים המון חנויות בסטות חלקן בחוץ מתחת לסככות מקורות וחלקן בתוך מבנה יש חנויות אוכל תבלינים ממתקים מאפים ובאופן כללי כמעט כל מצרך שהוא,303,25,1,1,הוד השרון,0,0,,79,שוק הכרמל,Shuk HaCarmel,Market,39265.64531261802,"MULTIPOLYGON Z (((667116.5497000003 3549546.635600001 0, 666809.4504000004 3549241.137800001 0, 666737.6069 3549292.9222 0, 666854.9627999999 3549488.335899999 0, 666890.1501000002 3549466.364700001 0, 666924.8912000004 3549444.386399999 0, 666950.6692000004 3549478.892899999 0, 667100.6846000003 3549588.3246 0, 667116.5497000003 3549546.635600001 0)))",1992.217355699741,POINT (668153.3772999998 3551279.7051),2529.112445962346,"POLYGON ((668494.9052465928 3547348.831815167, 668528.1822499754 3547294.44356083, 668566.4308843678 3547233.583601245, 668595.2230655416 3547185.420318327, 668644.7763313036 3547088.728173288, 668651.4346817152 3547073.922661982, 668663.8580792301 3547046.293240565, 668647.947574298 3547046.062988819, 668630.5756106207 3547046.185852873, 668613.4497102677 3547046.279548291, 668549.5911236785 3547047.35246175, 668518.6055213902 3547048.226274283, 668504.9223799708 3547048.609963459, 668444.6246681752 3547048.544718143, 668453.1000333847 3547091.224982081, 668457.8945026033 3547109.73535334, 668460.8191484429 3547119.653552277, 668464.0419206116 3547129.820654642, 668470.2519998003 3547147.256553052, 668479.5788086666 3547173.27198264, 668488.3293083514 3547183.297598658, 668492.8400398612 3547186.399671839, 668498.0235711179 3547188.226462822, 668504.6144991887 3547188.33544001, 668512.0733193336 3547187.937555168, 668505.3274880572 3547197.196832744, 668502.1953196354 3547202.689907616, 668499.6786731383 3547210.943413283, 668498.9132058769 3547217.251902189, 668500.84054798 3547232.643044524, 668501.6618736599 3547234.952198839, 668504.6914004077 3547244.805612642, 668505.9146448092 3547253.653264103, 668506.758355202 3547263.747779713, 668506.0745789856 3547274.826203401, 668504.8712825173 3547285.907126515, 668501.0740560222 3547297.921055043, 668495.2454179609 3547308.836781941, 668485.8970038753 3547320.449194097, 668492.5270491239 3547353.283833545, 668492.5482436038 3547353.390090909, 668494.9052465928 3547348.831815167))",POINT (668543.4267904782 3547141.122092116),2723.3692544525757
159,1224,686470.0,בסוף המערבי של רחוב שינקין במקום המפגש שלו עם רחוב קינג גורג,בכניסה לשוק מהצד של שינקין יש פסאז׳ עם כמה בסטות כשנכנסים רואים שדירה ארוכה של בסטות ודוכנים מסוגים שונים,305,24,2,1,רמת השרון,4,3, ,79,שוק הכרמל,Shuk HaCarmel,Market,39265.64531261802,"MULTIPOLYGON Z (((667116.5497000003 3549546.635600001 0, 666809.4504000004 3549241.137800001 0, 666737.6069 3549292.9222 0, 666854.9627999999 3549488.335899999 0, 666890.1501000002 3549466.364700001 0, 666924.8912000004 3549444.386399999 0, 666950.6692000004 3549478.892899999 0, 667100.6846000003 3549588.3246 0, 667116.5497000003 3549546.635600001 0)))",518.6011756256894,POINT (667622.1909999996 3549431.4224),749.1888412744255,"POLYGON ((667861.5798245943 3549369.659170234, 667894.6656946158 3549361.809696379, 667960.0830910071 3549346.054261111, 667996.5414144658 3549335.277595986, 668003.421755821 3549332.640851512, 668012.9099281844 3549328.195151911, 667985.7100319262 3549277.465579596, 667830.2322261784 3549316.732450797, 667844.7011094386 3549368.74883724, 667846.1006765733 3549373.78446085, 667861.5798245943 3549369.659170234))",POINT (667919.1214199836 3549325.289856016),832.5354671708008
160,1268,574799.0,המקום נמצא בדרום מרכז תל אביב קרוב לנחלת בנימין,דוכני אוכל הרבה אנשים דוכני בגדים סיטונאות,324,20,2,1,כרמיאל,3,1, ,79,שוק הכרמל,Shuk HaCarmel,Market,39265.64531261802,"MULTIPOLYGON Z (((667116.5497000003 3549546.635600001 0, 666809.4504000004 3549241.137800001 0, 666737.6069 3549292.9222 0, 666854.9627999999 3549488.335899999 0, 666890.1501000002 3549466.364700001 0, 666924.8912000004 3549444.386399999 0, 666950.6692000004 3549478.892899999 0, 667100.6846000003 3549588.3246 0, 667116.5497000003 3549546.635600001 0)))",1992.217355699741,POINT (668153.3772999998 3551279.7051),2899.2041255094905,"POLYGON ((668950.3491980609 3547245.463956129, 668946.0945157878 3547221.228837511, 668940.0854971934 3547183.168982896, 668907.5674178561 3547183.062469119, 668916.2091318649 3547247.493015083, 668950.3491980609 3547245.463956129))",POINT (668928.4417123046 3547215.100014333),2930.796336669278
161,1346,626335.8,נמצא על החיתוך בין הרחובות אלנבי ושינקין מצד אחד ומהצד השני בחניון כרמלית שמול הים מסוף אוטובוסים מרכזי במקביל לנחלת בנימין,בשוק יש הרבה בסטות מוכרים שם ירקות ופירות דברי אוכל אופנה לבוש וכו,342,23,2,1,פתח תקווה,0,0,,79,שוק הכרמל,Shuk HaCarmel,Market,39265.64531261802,"MULTIPOLYGON Z (((667116.5497000003 3549546.635600001 0, 666809.4504000004 3549241.137800001 0, 666737.6069 3549292.9222 0, 666854.9627999999 3549488.335899999 0, 666890.1501000002 3549466.364700001 0, 666924.8912000004 3549444.386399999 0, 666950.6692000004 3549478.892899999 0, 667100.6846000003 3549588.3246 0, 667116.5497000003 3549546.635600001 0)))",221.02844221578687,POINT (667188.1139000002 3549306.0591),697.3488962908461,"POLYGON ((667406.6055898005 3548685.798166139, 667411.2501786323 3548669.239977671, 667374.9170368959 3548653.339109862, 667373.1323417563 3548655.627526694, 667372.1044636262 3548656.686335552, 667371.0976541999 3548657.612414522, 667369.407982789 3548658.715797465, 667367.9636321341 3548659.257637963, 667366.8925885578 3548659.495101612, 667362.5933894847 3548659.635163718, 667357.876077465 3548659.35803955, 667342.7037947557 3548657.977612052, 667302.2389303804 3548652.710670348, 667277.6236790067 3548724.311655168, 667387.8033974996 3548750.718675221, 667406.6055898005 3548685.798166139))",POINT (667346.7684005138 3548698.460557389),763.6813624314441
162,1570,524788.3,בצמוד לרחוב אלנבי בדרום תל אביב,השוק כולל רחוב אחד צר עם מספר גדול של חנויות בכל כיוון המקום רועש בדכ עם המון אנשים,422,37,1,1,חיפה,2,2, ,79,שוק הכרמל,Shuk HaCarmel,Market,39265.64531261802,"MULTIPOLYGON Z (((667116.5497000003 3549546.635600001 0, 666809.4504000004 3549241.137800001 0, 666737.6069 3549292.9222 0, 666854.9627999999 3549488.335899999 0, 666890.1501000002 3549466.364700001 0, 666924.8912000004 3549444.386399999 0, 666950.6692000004 3549478.892899999 0, 667100.6846000003 3549588.3246 0, 667116.5497000003 3549546.635600001 0)))",221.02844221578687,POINT (667188.1139000002 3549306.0591),697.3488962908461,"POLYGON ((667406.6055898005 3548685.798166139, 667411.2501786323 3548669.239977671, 667374.9170368959 3548653.339109862, 667373.1323417563 3548655.627526694, 667372.1044636262 3548656.686335552, 667371.0976541999 3548657.612414522, 667369.407982789 3548658.715797465, 667367.9636321341 3548659.257637963, 667366.8925885578 3548659.495101612, 667362.5933894847 3548659.635163718, 667357.876077465 3548659.35803955, 667342.7037947557 3548657.977612052, 667302.2389303804 3548652.710670348, 667277.6236790067 3548724.311655168, 667387.8033974996 3548750.718675221, 667406.6055898005 3548685.798166139))",POINT (667346.7684005138 3548698.460557389),763.6813624314441
163,1618,258646.0,בפינה של שנקין ואלנבי,רחבה גדולה בתחילת השוק ורחובות קטנים מלאים בדוכנים,437,20,2,1,הוד השרון,0,0,,79,שוק הכרמל,Shuk HaCarmel,Market,39265.64531261802,"MULTIPOLYGON Z (((667116.5497000003 3549546.635600001 0, 666809.4504000004 3549241.137800001 0, 666737.6069 3549292.9222 0, 666854.9627999999 3549488.335899999 0, 666890.1501000002 3549466.364700001 0, 666924.8912000004 3549444.386399999 0, 666950.6692000004 3549478.892899999 0, 667100.6846000003 3549588.3246 0, 667116.5497000003 3549546.635600001 0)))",631.1405290116461,POINT (667733.0412999997 3549411.4453),886.5082735180835,"POLYGON ((667611.2336832609 3548601.909687405, 667607.263387609 3548600.424874964, 667564.8473504167 3548584.589583396, 667558.9232906229 3548582.462717149, 667484.6144453402 3548555.767596307, 667472.178862946 3548549.330727566, 667467.0308138528 3548543.656886705, 667465.2469948845 3548540.145398301, 667459.5567731438 3548526.089936155, 667459.6788535473 3548539.344116576, 667437.6022135416 3548615.566559425, 667459.0274170651 3548616.306914687, 667533.4781483581 3548646.408742411, 667549.5601053715 3548652.195936023, 667584.5122694965 3548665.346655232, 667588.2383480548 3548666.749814184, 667611.2336832609 3548601.909687405))",POINT (667523.7515121771 3548605.410524367),954.4657165859546
164,1667,219364.0,ליד כרם התימנים יחסית קרוב לים במערב העיר,שוק מסועף עם כל מני סמטאות יש בו דוכנים של אוכל בגדים יד שניה וקצת פאבים,451,28,1,2,חיפה,1,2," לא היה ברור לי עד כמה המקום היה צריך להיות מוכר כדי שאענה עליו , היו לדוגמא מקומות שהכרתי במראה וידעתי לתאר אותם אבל לא כל כך ידעתי לתאר איפה הם.",79,שוק הכרמל,Shuk HaCarmel,Market,39265.64531261802,"MULTIPOLYGON Z (((667116.5497000003 3549546.635600001 0, 666809.4504000004 3549241.137800001 0, 666737.6069 3549292.9222 0, 666854.9627999999 3549488.335899999 0, 666890.1501000002 3549466.364700001 0, 666924.8912000004 3549444.386399999 0, 666950.6692000004 3549478.892899999 0, 667100.6846000003 3549588.3246 0, 667116.5497000003 3549546.635600001 0)))",0.0,POINT (666900.1963 3549346.2161),69.93464723373711,"POLYGON ((666753.6622481244 3549455.577063087, 666733.5415832598 3549421.989714547, 666696.8332287954 3549443.545849188, 666717.814676907 3549478.777394175, 666753.6622481244 3549455.577063087))",POINT (666725.327459846 3549450.065654171),91.43119020482254
165,1729,349586.77,בין רחוב אלנבי פינת נחלת בנימין לבין הים,שוק המון דוכני מזון חנויות בגדים רעש לכלוך ושמחה,465,64,1,2,זכרון יעקב,1,1," היום אינני נדרש לתאר איפה נמצא המקום, אני פשוט מיקש בוויז את השם ומגיע, כך שקצת הסתבכתי עם התשובה לשאלה הראשונה",79,שוק הכרמל,Shuk HaCarmel,Market,39265.64531261802,"MULTIPOLYGON Z (((667116.5497000003 3549546.635600001 0, 666809.4504000004 3549241.137800001 0, 666737.6069 3549292.9222 0, 666854.9627999999 3549488.335899999 0, 666890.1501000002 3549466.364700001 0, 666924.8912000004 3549444.386399999 0, 666950.6692000004 3549478.892899999 0, 667100.6846000003 3549588.3246 0, 667116.5497000003 3549546.635600001 0)))",97.16591776121996,POINT (667088.6342000002 3549381.8102),697.3488962908461,"POLYGON ((667406.6055898005 3548685.798166139, 667411.2501786323 3548669.239977671, 667374.9170368959 3548653.339109862, 667373.1323417563 3548655.627526694, 667372.1044636262 3548656.686335552, 667371.0976541999 3548657.612414522, 667369.407982789 3548658.715797465, 667367.9636321341 3548659.257637963, 667366.8925885578 3548659.495101612, 667362.5933894847 3548659.635163718, 667357.876077465 3548659.35803955, 667342.7037947557 3548657.977612052, 667302.2389303804 3548652.710670348, 667277.6236790067 3548724.311655168, 667387.8033974996 3548750.718675221, 667406.6055898005 3548685.798166139))",POINT (667346.7684005138 3548698.460557389),763.6813624314441
166,1781,407328.3,בין רחוב אלנבי לנחלת בנימין ועוד מזרחה נמצא השוק יש לו כמה כניסות ויציאות,הרבה דוכנים בעיקר של אוכל אבל יש גם בגדים נעליים תמונות תכשיטים ועוד המון אנשים שמסתובבים וצועקים,483,20,2,1,חיפה,2,3, ,79,שוק הכרמל,Shuk HaCarmel,Market,39265.64531261802,"MULTIPOLYGON Z (((667116.5497000003 3549546.635600001 0, 666809.4504000004 3549241.137800001 0, 666737.6069 3549292.9222 0, 666854.9627999999 3549488.335899999 0, 666890.1501000002 3549466.364700001 0, 666924.8912000004 3549444.386399999 0, 666950.6692000004 3549478.892899999 0, 667100.6846000003 3549588.3246 0, 667116.5497000003 3549546.635600001 0)))",221.02844221578687,POINT (667188.1139000002 3549306.0591),543.0847201984551,"POLYGON ((667358.1128540465 3548850.703306291, 667354.8523100035 3548849.707106977, 667247.1808677003 3548816.687763377, 667245.4775024436 3548816.327102692, 667244.2020783561 3548815.784944782, 667220.0935288954 3548883.601690928, 667222.016185476 3548884.409535512, 667272.6538498166 3548905.590626086, 667328.6950794269 3548928.368953761, 667331.7531507807 3548929.616882302, 667358.1128540465 3548850.703306291))",POINT (667289.8415471682 3548870.558607453),601.5218466651468
167,1966,70755.115,דרום מרכז העיר סמוך לים עד לרחוב אלנבי,בסטות שונות לפירות ירקות דגים ומוצרים שונים,537,31,1,2,פתח תקווה,1,3, ,79,שוק הכרמל,Shuk HaCarmel,Market,39265.64531261802,"MULTIPOLYGON Z (((667116.5497000003 3549546.635600001 0, 666809.4504000004 3549241.137800001 0, 666737.6069 3549292.9222 0, 666854.9627999999 3549488.335899999 0, 666890.1501000002 3549466.364700001 0, 666924.8912000004 3549444.386399999 0, 666950.6692000004 3549478.892899999 0, 667100.6846000003 3549588.3246 0, 667116.5497000003 3549546.635600001 0)))",1992.217355699741,POINT (668153.3772999998 3551279.7051),697.3488962908461,"POLYGON ((667406.6055898005 3548685.798166139, 667411.2501786323 3548669.239977671, 667374.9170368959 3548653.339109862, 667373.1323417563 3548655.627526694, 667372.1044636262 3548656.686335552, 667371.0976541999 3548657.612414522, 667369.407982789 3548658.715797465, 667367.9636321341 3548659.257637963, 667366.8925885578 3548659.495101612, 667362.5933894847 3548659.635163718, 667357.876077465 3548659.35803955, 667342.7037947557 3548657.977612052, 667302.2389303804 3548652.710670348, 667277.6236790067 3548724.311655168, 667387.8033974996 3548750.718675221, 667406.6055898005 3548685.798166139))",POINT (667346.7684005138 3548698.460557389),763.6813624314441
168,1994,653384.0,נמצא בכרם התימנים בין יפו לנווה צדק,שוק ארוך עם פרצות קטנות בתחילת השוק זה יותר ביגוד וחפצים ובהמשך יש את האוכל והירקות,543,29,2,2,גבעתיים,4,2, ,79,שוק הכרמל,Shuk HaCarmel,Market,39265.64531261802,"MULTIPOLYGON Z (((667116.5497000003 3549546.635600001 0, 666809.4504000004 3549241.137800001 0, 666737.6069 3549292.9222 0, 666854.9627999999 3549488.335899999 0, 666890.1501000002 3549466.364700001 0, 666924.8912000004 3549444.386399999 0, 666950.6692000004 3549478.892899999 0, 667100.6846000003 3549588.3246 0, 667116.5497000003 3549546.635600001 0)))",138.16404737374106,POINT (666709.2115000002 3549514.001399999),1014.3349396769652,"POLYGON ((666750.2562667859 3548136.219562172, 666729.1156955755 3548135.341250857, 666707.3238313026 3548134.441236229, 666671.3306463058 3548133.375457853, 666627.9933140443 3548132.100965799, 666590.524332857 3548153.135133869, 666633.9849574273 3548204.02647814, 666713.1699672295 3548231.382657347, 666750.2562667859 3548136.219562172))",POINT (666675.3804126537 3548172.210663654),1077.3021787439723
169,2059,413232.7,מתחיל בצומת בין הרחובות אלנבי קינג גורג ושינקין מקביל לרחוב נחלת בינימין,הרבה בסטות דוכני אוכל וירקות ופיצפקס,260,30,2,2,גבעתיים,2,3, ,79,שוק הכרמל,Shuk HaCarmel,Market,39265.64531261802,"MULTIPOLYGON Z (((667116.5497000003 3549546.635600001 0, 666809.4504000004 3549241.137800001 0, 666737.6069 3549292.9222 0, 666854.9627999999 3549488.335899999 0, 666890.1501000002 3549466.364700001 0, 666924.8912000004 3549444.386399999 0, 666950.6692000004 3549478.892899999 0, 667100.6846000003 3549588.3246 0, 667116.5497000003 3549546.635600001 0)))",0.175901247567339,POINT (667115.7747999998 3549549.166300001),697.3488962908461,"POLYGON ((667406.6055898005 3548685.798166139, 667411.2501786323 3548669.239977671, 667374.9170368959 3548653.339109862, 667373.1323417563 3548655.627526694, 667372.1044636262 3548656.686335552, 667371.0976541999 3548657.612414522, 667369.407982789 3548658.715797465, 667367.9636321341 3548659.257637963, 667366.8925885578 3548659.495101612, 667362.5933894847 3548659.635163718, 667357.876077465 3548659.35803955, 667342.7037947557 3548657.977612052, 667302.2389303804 3548652.710670348, 667277.6236790067 3548724.311655168, 667387.8033974996 3548750.718675221, 667406.6055898005 3548685.798166139))",POINT (667346.7684005138 3548698.460557389),763.6813624314441
